researchers,projects,edgelabel
Karamouzi P.,
Giazkoulidou A.,
Dimitriadou A.,
Kafetzopoulou C.,
Holeva V.,
Diakogiannis I., Young adults' coping strategies against loneliness during the COVID-19-related quarantine in Greece
flag
Apalla Z.,
Fotiadou C.,
Emvalomati A.,
Patsatsi A.,
Trakatelli M.,
Trigoni A.,
Kyrgidis A.,
Trakatelli C.,
Papazisis G.,
Lallas A.,
Droggoula O.,
Giannakaki M.-M.,
Oflidou V.,
Siskou S.,
Boziou M.,
Karydi K.,
Daponte A.,
Kemanetzi C.,
Tsatsou F.,
Kyrmanidou E.,
Lazaridou E., The impact of COVID-19 pandemic on psoriasis patients in northern Greece
flag
Koumaki D.,
Krueger-Krasagakis S.-E.,
Papadakis M.,
Katoulis A.,
Koumaki V.,
Evangelou G.,
Stefanidou M.,
Mylonakis D.,
Zografaki K.,
Krasagakis K., Herpes zoster viral infection after AZD1222 and BNT162b2 coronavirus disease 2019 mRNA vaccines: a case series
flag
Myari A.,
Papapetrou E.,
Tsaousi C., Diagnostic value of white blood cell parameters for COVID-19: Is there a role for HFLC and IG?
flag
Tatsi E.-B.,
Dellis C.,
Petridou E.,
Banou K.,
Zachariadou L.,
Syriopoulou V.,
Michos A., SARS-CoV-2 seroepidemiological study in healthcare workers and discordant results using seven different diagnostic methods
flag
Apalla Z.,
Lallas A.,
Mastraftsi S.,
Giannoukos A.,
Noukari D.,
Goula M.,
Kalantzi P.,
Zapridou M.,
Lallas K.,
Kyrgidis A.,
Lazaridou E.,
Stratigos A.,
Sidiropoulos T.,
Nicolaidou E., Impact of COVID-19 pandemic on STIs in Greece
flag
Lionis C.,
Anastasaki M.,
Petelos E.,
Souliotis K.,
Tsiligianni I., Family Medicine at the Forefront: Lessons Learnt From the COVID-19 Vaccine Rollout in Crete, Greece
flag
Koutra K.,
Kokaliari E.D., Affective Symptoms and Traumatic Stress Among College Students at Risk for ADHD During the Second Lockdown in Greece
flag
Galanis P.,
Konstantakopoulou O.,
Vraka I.,
Katsoulas T.,
Katsiroumpa A.,
Mariolis-Sapsakos T.,
Siskou O.,
Kaitelidou D., Attitudes toward COVID-19 Pandemic among Fully Vaccinated Individuals: Evidence from Greece Two Years after the Pandemic [Visiškai paskiepytų asmenų požiūris į COVID-19 pandemiją: Graikijos duomenys praėjus dvejiem metams nuo pandemijos pradžios]
flag
Lagadinou M.,
Eleftherakis G.,
Papageorgiou D.,
Chioni A.,
Paraskevas T.,
Platanaki C.,
Marangos M.,
Velissaris D., Alterations in Laboratory Parameters Related to Disease Severity in Vaccinated Patients Against SARS-CoV-2
flag
Mantas J.,
Hasman A.,
Househ M.S.,
Gallos P.,
Zoulias E.,
Liaskos J., Informatics and Technology in Clinical Care and Public Health
flag
Taravira N.A.,
Laurence L.,
Filippidis F.T., Beware big tobacco bearing gifts: tobacco industry corporate social responsibility activities in Greece
flag
Lotzin A.,
Krause L.,
Acquarini E.,
Ajdukovic D.,
Anastassiou-Hadjicharalambous X.,
Ardino V.,
Bondjers K.,
Böttche M.,
Dragan M.,
Figueiredo-Braga M.,
Gelezelyte O.,
Grajewski P.,
Javakhishvili J.D.,
Kazlauskas E.,
Lenferink L.,
Lioupi C.,
Lueger-Schuster B.,
Mooren T.,
Sales L.,
Stevanovic A.,
Sveen J.,
Tsiskarishvili L.,
Zrnic Novakovic I.,
Schäfer I.,
ADJUST Study Consortium, Risk and protective factors for posttraumatic stress disorder in trauma-exposed individuals during the COVID-19 pandemic–findings from a pan-European study [Factores de riesgo y protectores para el trastorno de éstres postráumatico en individuos expuestos a trauma durante la pandemia COVID-19–hallazgos de un estudio paneuropeo]
flag
Alexandrou M.,
Daskalopoulou S.,
Haliassou A.-L.,
Kranidioti E.,
Margellou E.,
Panagopoulos A.,
Papageorgiou E.,
Rodopoulou A.,
Stavropoulou G.,
Pappas A.,
Kalomenidis I., Outcomes of hospitalized COVID-19 patients belonging to ethnic/racial minorities in Greece
flag
Vasilopoulos A.,
Pantelidaki N.-A.,
Tzoura A.,
Papadopoulou D.,
Stilliani K.,
Paralikas T.,
Kortianou E.,
Mastrogiannis D., Factors underlying denial of and disbelief in COVID-19 [Fatores subjacentes à negação e descrença em relação à COVID-19]
flag
Papadaki S.,
Carayanni V., Health-related quality of life, Mediterranean diet, physical activity and socioeconomic factors of Greek adolescents during COVID-19: A cross sectional study
flag
Brance K.,
Chatzimpyros V.,
Bentall R.P., Perceived Discrimination and Mental Health: The Role of Immigrant Social Connectedness during the COVID-19 Pandemic
flag
Carroll T.,
Lackenby N.,
Gorbanenko J., Apophatic love, contagion, and surveillance: Orthodox Christian responses to the global pandemic
flag
Kartsoni E.,
Bakalis N.,
Patelarou E.,
Markakis G.,
Lahana E.,
Patelarou A.E., Translation, cultural adaptation and validation of the Attitude Scale towards e-learning (ATel) into the Greek language
flag
Galanis P.,
Katsiroumpa A.,
Vraka I.,
Moisoglou I.,
Siskou O.,
Kaitelidou D.,
Konstantakopoulou O., Predictors of Real-World Parents’ Acceptance to Vaccinate Their Children Against the COVID-19 [Tėvų sutikimo vaikus skiepyti nuo COVID-19 prognoziniai rodikliai]
flag
Tsiakiri A.,
Vlotinou P.,
Terzoudi A.,
Heliopoulos I.,
Vadikolias K., Cognitive, Functional, and Emotional Changes During the COVID-19 Pandemic in Greek Patients with Neurocognitive Disorders
flag
Leontsinis I.,
Papademetriou V.,
Chrysohoou C.,
Kariori M.,
Dalakouras I.,
Tolis P.,
Fragoulis C.,
Kalos T.,
Tatakis F.-P.,
Dimitriadis K.,
Doumas M.,
Sambatakou H.,
Pirounaki M.,
Mihas C.,
Katsiki N.,
Bhaskar S.,
Tsivgoulis G.,
Tousoulis D.,
Banach M.,
Tsioufis K., Hypertensive urgencies during the first wave of the COVID-19 pandemic in a tertiary hospital setting: a U-shaped alarming curve
flag
Arbel Y.,
Fialkoff C.,
Kerner A.,
Kerner M., Can Obesity Prevalence Explain COVID-19 Indicators (Cases, Mortality, and Recovery)? A Comparative Study in OECD Countries
flag
Latsou D.,
Bolosi F.-M.,
Androutsou L.,
Geitona M., Professional Quality of Life and Occupational Stress in Healthcare Professionals During the COVID-19 Pandemic in Greece
flag
Zrnić Novaković I.,
Lueger-Schuster B.,
Verginer L.,
Bakić H.,
Ajduković D.,
Borges C.,
Figueiredo-Braga M.,
Javakhishvili J.,
Tsiskarishvili L.,
Dragan M.,
Nagórka N.,
Anastassiou-Hadjicharalambous X.,
Lioupi C.,
Lotzin A., You can’t do anything about it, but you can make the best of it: a qualitative analysis of pandemic-related experiences in six European countries [你无能为力，但你可以充分利用它——对六个欧洲国家疫情相关经验的定性分析] [Puedes no ser capaz de hacer algo al respecto, pero puedes sacar lo mejor de la situación: Un análisis cualitativo de experiencias relacionadas con la pandemia en seis países europeos]
flag
Micha G.,
Hyphantis T.,
Staikou C.,
Valsamidis D.,
Arnaoutoglou E.,
Tzimas P.,
Vlahos N.,
Daponte A.,
Grypiotis I.,
Pappa P.,
Evangelaki E.,
Apostolidou S.,
Paschos V.,
Varvarousi G.,
Bareka M.,
Izountouemoi G.E.,
Tsonis O.,
Koullourou I.,
Kalopita K.,
Kotsis K., Prevalence of postpartum depression and antenatal anxiety symptoms during COVID-19 pandemic: An observational prospective cohort study in Greece
flag
Quaranta V.N.,
Kyriakopoulos C.,
Liontos A.,
Barkas F.,
Chronis C.,
Biros D.,
Athanasiou L.,
Milionis O.,
Tsourlos S.,
Veliani C.,
Papathanasiou A.,
Samanidou V.,
Aggelopoulou A.,
Bellou V.,
Kolios N.-G.,
Pappa C.,
Filippas-Ntekouan S.,
Carpagnano G.E.,
Dragonieri S.,
Christaki E.,
Konstantinidis A.,
Milionis H.,
Kostikas K., Baseline characteristics and outcome predictors in patients hospitalized with COVID-19 in the University General Hospital of Ioannina, Greece
flag
Patrinos A.,
Komninos D.,
Kartsonakis A.,
Serpanos D.,
Tsolka N.,
Stellas L.,
Dimitropoulou D., Small hospitals in battle against COVID-19: A single-center cohort study
flag
Buonsenso D.,
Pata D.,
Rocchetti C.,
Marchetti G.,
Elia S.,
Grande C.I.,
Valentini P.,
Levi G., Research data communication strategy at the time of pandemics: a retrospective analysis of the Italian experience
flag
Pavlidis E.T.,
Martzivanou E.C.K.,
Symeonidis N.G.,
Stavrati K.E.,
Shulga I.N.,
Psarras K.K.,
Nikolaidou C.C.,
Andreou E.A.,
Monioudis P.M.,
Meitanidou M.C.,
Savvidis M.,
Tsiftsi S.N.,
Bozoglou A.F.,
Pavlidis T.E., The Impact of COVID-19 on the Training of Surgical Residents in Greece: Results of a Survey Conducted One Year after the Onset of the Pandemic
flag
Latsios G.,
Synetos A.,
Leopoulou M.,
Stamatopoulou E.,
Koukopoulos P.,
Parisis C.,
Karanasos A.,
Fragkou P.,
Toutouzas K.,
Kanakakis J.,
Tsioufis K., Greek BLS Certified Providers’ CPRWillingness and Skill Retention During the Pre-Vaccine Covid-19 Pandemic Period. A Survey of the Hellenic Society of Cardiology
flag
Gavana M.,
Papageorgiou D.I.,
Haidich A.B.,
Kokkali S.,
Talimtzi P.,
Paganas A.,
Andreou M.,
Yakimova-Polyzou V.,
Symintiridou D.,
Smyrnakis E., Perceived risk and pandemic response awareness in low-capacity public primary health care in Greece
flag
Souliotis K.,
Giannouchos T.V.,
Golna C.,
Liberopoulos E., Assessing forgetfulness and polypharmacy and their impact on health-related quality of life among patients with hypertension and dyslipidemia in Greece during the COVID-19 pandemic
flag
Ledda C.,
Costantino C.,
Motta G.,
Cunsolo R.,
Stracquadanio P.,
Liberti G.,
Maltezou H.C.,
Rapisarda V., SARS-CoV-2 mRNA Vaccine Breakthrough Infections in Fully Vaccinated Healthcare Personnel: A Systematic Review
flag
Ntakolia C.,
Priftis D.,
Charakopoulou-Travlou M.,
Rannou I.,
Magklara K.,
Giannopoulou I.,
Kotsis K.,
Serdari A.,
Tsalamanios E.,
Grigoriadou A.,
Ladopoulou K.,
Koullourou I.,
Sadeghi N.,
OCallaghan G.,
Lazaratou E., An Explainable Machine Learning Approach for COVID-19’s Impact on Mood States of Children and Adolescents during the First Lockdown in Greece
flag
Efthymiou A.,
Karpathiou N.,
Dimakopoulou E.,
Zoi P.,
Karagianni C.,
Lavdas M.,
Mastroyiannakis A.,
Sioti E.,
Zampetakis I.,
Sakka P., Cultural Adaptation and Piloting of iSupport Dementia in Greece
flag
Sikaras C.,
Ilias I.,
Tselebis A.,
Pachi A.,
Zyga S.,
Tsironi M.,
Gil A.P.R.,
Panagiotou A., Nursing staff fatigue and burnout during the COVID-19 pandemic in Greece
flag
Halvatsiotis P.,
Vassiliu S.,
Koulouvaris P.,
Chatzantonaki K.,
Asonitis K.,
Charvalos E.,
Siatelis A.,
Houhoula D., Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Mutational Pattern in the Fourth Pandemic Phase in Greece
flag
Duffy C.C.,
Bass G.A.,
Fitzpatrick G.,
Doherty E.M., What Can We Learn From the Past? Pandemic Health Care Workers' Fears, Concerns, and Needs: A Review
flag
Patelarou E.,
Galanis P.,
Mechili E.A.,
Argyriadi A.,
Argyriadis A.,
Asimakopoulou E.,
Kicaj E.,
Bucaj J.,
Carmona-Torres J.M.,
Cobo-Cuenca A.I.,
Doležel J.,
Finotto S.,
Jarošová D.,
Kalokairinou A.,
Mecugni D.,
Pulomenaj V.,
Malaj K.,
Sopjani I.,
Zahaj M.,
Patelarou A., Assessment of COVID-19 Fear in Five European Countries before Mass Vaccination and Key Predictors among Nurses and Nursing Students
flag
Tigka M.,
Metallinou D.,
Nanou C.,
Iliodromiti Z.,
Lykeridou K., Frequency and Determinants of Breastfeeding in Greece: A Prospective Cohort Study during the COVID-19 Pandemic
flag
Kotsiou O.S.,
Papagiannis D.,
Fradelos E.C.,
Siachpazidou D.I.,
Perlepe G.,
Miziou A.,
Kyritsis A.,
Vavougios G.D.,
Kalantzis G.,
Gourgoulianis K.I., Defining antibody seroprevalence and duration of humoral responses to sars-cov-2 infection and/or vaccination in a greek community
flag
Caballero-Apaza L.M.,
Vidal-Espinoza R.,
Curaca-Arroyo S.,
Gomez-Campos R.,
Callata-Gallegos Z.,
Fuentes-López J.,
Cossio-Bolaños M., Bibliometric study of scientific productivity on the impacts on mental health in times of pandemic
flag
Ntziora F.,
Kostaki E.G.,
Grigoropoulos I.,
Karapanou A.,
Kliani I.,
Mylona M.,
Thomollari A.,
Tsiodras S.,
Zaoutis T.,
Paraskevis D.,
Sipsas N.V.,
Antoniadou A.,
Sfikakis P.P., Vaccination hesitancy among health-care-workers in academic hospitals is associated with a 12-fold increase in the risk of COVID-19 infection: A nine-month greek cohort study
flag
Akinosoglou K.,
Delastic A.-L.,
Dimakopoulou V.,
Marangos M.,
Gogos C., Elements of Th1/Th2 response and disease severity in COVID-19 patients: A short report
flag
Pantazopoulos I.,
Mavrovounis G.,
Kyritsis A.,
Perlepe G.,
Miziou A.,
Gourgoulianis K., Early corticosteroid initiation delays viral RNA clearance in respiratory secretions of COVID-19 patients
flag
Karakasi M.-V.,
Sismanidou R.,
Spourita E.,
Dimtsis A.,
Karakasi A.-I.,
Bakirtzis C.,
Pavlidis P., The emotional burden of the SARS-CoV-2 pandemic on medical students in Greece
flag
Gournellis R.,
Efstathiou V., The impact of the COVID-19 Pandemic on the Greek population: Suicidal ideation during the first and second lockdown
flag
Samara M.T.,
Peppou L.E.,
Giannouchos T.V.,
Nimatoudis I.,
Papageorgiou C.,
Economou M.,
Souliotis K., COVID-19 psychological impact, knowledge and perceptions of healthcare professionals in Greece: Α nationwide cross-sectional study
flag
Tsagkaris C.,
Moysidis D.V.,
Loudovikou A.,
Papazoglou A.S., Patient trust amidst the COVID-19 pandemic: A Greek experience
flag
Vasalou V.,
Paparizos V.,
Daskalakis E.,
Paparizou E.,
Kourkounti S.,
Stratigos A., Syphilis and gonorrhoea among people with HIV during pandemic times: a report from Athens, Greece
flag
Annane D.,
Godot V., Glucocorticoid-Glucocorticoid Receptor Response to Severe Acute Respiratory Syndrome Coronavirus 2
flag
Nagy E.,
Infantino M.,
Bizzaro N.,
Andreeva H.,
Bontkes H.J.,
Bossuyt X.,
Fabien N.,
Fischer K.,
Heijnen I.A.F.M.,
Herold M.,
Kozmar A.,
Kuhi L.,
López-Hoyos M.,
Pullerits R.,
Sousa M.J.R.,
Tsirogianni A.,
Damoiseaux J., The impact of the COVID-19 pandemic on autoimmune diagnostics in Europe: A lesson to be learned
flag
Tzioufas A.G.,
Bakasis A.-D.,
Goules A.V.,
Bitzogli K.,
Cinoku I.I.,
Chatzis L.G.,
Argyropoulou O.D.,
Venetsanopoulou A.I.,
Mavrommati M.,
Stergiou I.E.,
Pezoulas V.,
Voulgari P.V.,
Katsimpari C.,
Katechis S.,
Gazi S.,
Katsifis G.,
Sfontouris C.I.,
Georgountzos A.I.,
Liossis S.-N.,
Papagoras C.,
Fotiadis D.I.,
Skopouli F.N.,
Vlachoyiannopoulos P.G.,
Moutsopoulos H.M., A prospective multicenter study assessing humoral immunogenicity and safety of the mRNA SARS-CoV-2 vaccines in Greek patients with systemic autoimmune and autoinflammatory rheumatic diseases
flag
Vassiliou A.G.,
Athanasiou N.,
Keskinidou C.,
Jahaj E.,
Tsipilis S.,
Zacharis A.,
Botoula E.,
Diamantopoulos A.,
Ilias I.,
Vassiliadi D.A.,
Tsagarakis S.,
Kotanidou A.,
Dimopoulou I., Increased Glucocorticoid Receptor Alpha Expression and Signaling in Critically Ill Coronavirus Disease 2019 Patients
flag
Kontopoulou K.,
Nakas C.T.,
Ainatzoglou A.,
Ifantidou A.,
Ntotsi P.,
Katsioulis C.,
Papazisis G., Immunogenicity of the BNT162b2 mRNA Covid-19 vaccine in elderly people over 85 years of age in Greece: the GREVAXIMO study
flag
Smyrnakis E.,
Symintiridou D.,
Andreou M.,
Dandoulakis M.,
Theodoropoulos E.,
Kokkali S.,
Manolaki C.,
Papageorgiou D.I.,
Birtsou C.,
Paganas A.,
Stachteas P.,
Vlachopoulos N.,
Pagkozidis I.,
Zeimbekis A.,
Roka V.,
Giakoumis A.,
Kotsani M.,
Avakian I.,
Makridou E.,
Gavana M.,
Haidich A.-B.,
Avgerinou C., Primary care professionals’ experiences during the first wave of the COVID-19 pandemic in Greece: a qualitative study
flag
Sotiriou E.,
Tsentemeidou A.,
Bakirtzi K.,
Lallas A.,
Ioannides D.,
Vakirlis E., Psoriasis exacerbation after COVID-19 vaccination: a report of 14 cases from a single centre
flag
Kanellopoulou A.,
Koskeridis F.,
Markozannes G.,
Bouras E.,
Soutziou C.,
Chaliasos K.,
Doumas M.T.,
Sigounas D.E.,
Tzovaras V.T.,
Panos A.,
Stergiou Y.,
Mellou K.,
Papamichail D.,
Aretouli E.,
Chatzidimitriou D.,
Chatzopoulou F.,
Bairaktari E.,
Tzoulaki I.,
Evangelou E.,
Rizos E.C.,
Ntzani E.,
Vakalis K.,
Tsilidis K.K., Awareness, knowledge and trust in the Greek authorities towards COVID-19 pandemic: results from the Epirus Health Study cohort
flag
Pikoulis E.,
Koliakos N.,
Papaconstantinou D.,
Pararas N.,
Pikoulis A.,
Fotios-Christos S.,
Nastos C.,
Bagias G.,
Boutati E.,
Coccolini F.,
Catena F., The effect of the COVID pandemic lockdown measures on surgical emergencies: experience and lessons learned from a Greek tertiary hospital
flag
Kourlaba G.,
Kourkouni E.,
Maistreli S.,
Tsopela C.-G.,
Molocha N.-M.,
Triantafyllou C.,
Koniordou M.,
Kopsidas I.,
Chorianopoulou E.,
Maroudi-Manta S.,
Filippou D.,
Zaoutis T.E., Willingness of Greek general population to get a COVID-19 vaccine
flag
Lampos V.,
Majumder M.S.,
Yom-Tov E.,
Edelstein M.,
Moura S.,
Hamada Y.,
Rangaka M.X.,
McKendry R.A.,
Cox I.J., Tracking COVID-19 using online search
flag
Tsipropoulou V.,
Nikopoulou V.A.,
Holeva V.,
Nasika Z.,
Diakogiannis I.,
Sakka S.,
Kostikidou S.,
Varvara C.,
Spyridopoulou E.,
Parlapani E., Psychometric Properties of the Greek Version of FCV-19S
flag
Maltezou H.C.,
Panagopoulos P.,
Sourri F.,
Giannouchos T.V.,
Raftopoulos V.,
Gamaletsou M.N.,
Karapanou A.,
Koukou D.-M.,
Koutsidou A.,
Peskelidou E.,
Papanastasiou K.,
Souliotis K.,
Lourida A.,
Sipsas N.V.,
Hatzigeorgiou D., COVID-19 vaccination significantly reduces morbidity and absenteeism among healthcare personnel: A prospective multicenter study
flag
Eleftheriou A.,
Rokou A.,
Arvaniti A.,
Nena E.,
Steiropoulos P., Sleep Quality and Mental Health of Medical Students in Greece During the COVID-19 Pandemic
flag
Tranos P.G.,
de Politis P.B.,
Vasileiou D.,
Balidis M.,
Lokovitis E.,
Asteriades S.,
Vasileiades V.,
Stavrakas P.,
Koronis S., Unaccompanied Clinic Visits: Practical Consequences of a Stressor Imposed by the COVID-19 Pandemic
flag
Carollo A.,
Bizzego A.,
Gabrieli G.,
Wong K.K.-Y.,
Raine A.,
Esposito G., I'm alone but not lonely. U-shaped pattern of self-perceived loneliness during the COVID-19 pandemic in the UK and Greece
flag
Korpa T.,
Pappa T.,
Chouliaras G.,
Sfinari A.,
Eleftheriades A.,
Katsounas M.,
Kanaka-Gantenbein C.,
Pervanidou P., Daily behaviors, worries and emotions in children and adolescents with adhd and learning difficulties during the covid-19 pandemic
flag
Wawrzuta D.,
Jaworski M.,
Gotlib J.,
Panczyk M., Social media sharing of articles about measles in a european context: Text analysis study
flag
Di Fusco S.A.,
Spinelli A.,
Castello L.,
Mocini E.,
Gulizia M.M.,
Oliva F.,
Gabrielli D.,
Imperoli G.,
Colivicchi F., Impact of working from home on cardiovascular health: An emerging issue with the covid-19 pandemic
flag
Bhanu C.,
Gopal D.P.,
Walters K.,
Chaudhry U.A.R., Vaccination uptake amongst older adults from minority ethnic backgrounds: A systematic review
flag
Karlafti E.,
Benioudakis E.S.,
Paramythiotis D.,
Sapalidis K.,
Kaiafa G.,
Didangelos T.,
Michalopoulos A.,
Kesisoglou I.,
Savopoulos C., Does the covid-19 pandemic affect morbidity and mortality rates of emergency general surgery? A retrospective study from a single-center tertiary greek hospital
flag
Corvacho M.,
França G., The hidden damage of COVID-19: The impact of the pandemic on migrants and ethnic minorities
flag
Sekadakis M.,
Katrakazas C.,
Michelaraki E.,
Kehagia F.,
Yannis G., Analysis of the impact of COVID-19 on collisions, fatalities and injuries using time series forecasting: The case of Greece
flag
Ioannidis J.P.,
Tezel A.,
Jagsi R., Overall and COVID-19-specific citation impact of highly visible COVID-19 media experts: Bibliometric analysis
flag
Sedeaud A.,
De Larochelambert Q.,
Schipman J.,
Toussaint J.-F., The COVID-19 Pandemic Impact on Away and Home Victories in Soccer and Rugby Union
flag
Vasileiou D.,
Moraitou D.,
Papaliagkas V.,
Pezirkianidis C.,
Stalikas A.,
Papantoniou G.,
Sofologi M., The relationships between character strengths and subjective wellbeing: Evidence from greece under lockdown during covid-19 pandemic
flag
Iordache A.M.M.,
Dura C.C.,
Coculescu C.,
Isac C.,
Preda A., Using neural networks in order to analyze telework adaptability across the european union countries: A case study of the most relevant scenarios to occur in Romania
flag
Fotiadis K.,
Dadouli K.,
Avakian I.,
Bogogiannidou Z.,
Mouchtouri V.A.,
Gogosis K.,
Speletas M.,
Koureas M.,
Lagoudaki E.,
Kokkini S.,
Bolikas E.,
Diamantopoulos V.,
Tzimitreas A.,
Papadopoulos C.,
Farmaki E.,
Sofos A.,
Chini Μ.,
Tsolia M.,
Papaevangelou V.,
Ntzani E.E.,
Gikas A.,
Prezerakos P.,
Hadjichristodoulou C., Factors associated with healthcare workers’ (HCWs) acceptance of COVID-19 vaccinations and indications of a role model towards population vaccinations from a cross-sectional survey in Greece, may 2021
flag
Eleftheriou I.,
Dasoula F.,
Dimopoulou D.,
Lebessi E.,
Serafi E.,
Spyridis N.,
Tsolia M., Real-life evaluation of a COVID-19 rapid antigen detection test in hospitalized children
flag
Karcioglu Batur L.,
Hekim N., Correlation between interleukin gene polymorphisms and current prevalence and mortality rates due to novel coronavirus disease 2019 (COVID-2019) in 23 countries
flag
Ortega-Sierra M.G.,
Charry-Caicedo J.I.,
Orrego-Torres A.T.,
Rueda Ibarra L.,
Lozada Martínez I.D., Breaking down barriers to surgical learning in times of COVID-19: an initiative of future surgeons
flag
Vailas M.,
Sotiropoulou M.,
Mulita F.,
Drakos N.,
Ambalov E.,
Maroulis I., The impact of COVID-19 on surgical training at a tertiary hospital in Greece: a ‘hidden infectious enemy’ for junior surgeons?
flag
Negro-Calduch E.,
Azzopardi-Muscat N.,
Nitzan D.,
Pebody R.,
Jorgensen P.,
Novillo-Ortiz D., Health Information Systems in the COVID-19 Pandemic: A Short Survey of Experiences and Lessons Learned From the European Region
flag
Wanat M.,
Hoste M.,
Gobat N.,
Anastasaki M.,
Böhmer F.,
Chlabicz S.,
Colliers A.,
Farrell K.,
Karkana M.-N.,
Kinsman J.,
Lionis C.,
Marcinowicz L.,
Reinhardt K.,
Skoglund I.,
Sundvall P.-D.,
Vellinga A.,
Goossens H.,
Butler C.C.,
Velden A.V.D.,
Anthierens S.,
Tonkin-Crine S., Supporting Primary Care Professionals to Stay in Work During the COVID-19 Pandemic: Views on Personal Risk and Access to Testing During the First Wave of Pandemic in Europe
flag
Tzouvelekis A.,
Akinosoglou K.,
Karampitsakos T.,
Panou V.,
Tomos I.,
Tsoukalas G.,
Stratiki M.,
Dimakou K.,
Chrysikos S.,
Papaioannou O.,
Hillas G.,
Bakakos P.,
Stratakos G.,
Anagnostopoulos A.,
Koromilias A.,
Boutou A.,
Kioumis I.,
Chloros D.,
Kontakiotis T.,
Papakosta D.,
Papiris S.,
Manali E.,
Antonogiannaki E.-M.,
Koulouris N.,
Bouros D.,
Loukides S.,
Gogos C., Epidemiological characteristics and outcomes from 187 patients with covid-19 admitted to 6 reference centers in greece: an observational study during the first wave of the covid-19 pandemic
flag
Panagiotakos D.,
Tsiampalis T., Excess mortality in Greece during 2020: the role of COVID-19 and cardiovascular disease
flag
Geronikolou S.,
Drosatos G.,
Chrousos G., Emotional analysis of twitter posts during the first phase of the covid-19 pandemic in greece: infoveillance study
flag
Al-Salem W.,
Moraga P.,
Ghazi H.,
Madad S.,
Hotez P.J., The emergence and transmission of COVID-19 in European countries, 2019-2020: A comprehensive review of timelines, cases and containment
flag
Long D.,
Haagsma J.A.,
Janssen M.F.,
Yfantopoulos J.N.,
Lubetkin E.I.,
Bonsel G.J., Health-related quality of life and mental well-being of healthy and diseased persons in 8 countries: Does stringency of government response against early COVID-19 matter?
flag
Takemori N.,
Ooi H.K.,
Imai G.,
Saio M., Diverse effects of clarithromycin and proposal of its clinical application for treating covid-19 as a repurposing drug
flag
Rachiotis G.,
Papagiannis D.,
Malli F.,
Papathanasiou I.V.,
Kotsiou O.,
Fradelos E.C.,
Daniil Z.,
Gourgoulianis K.I., Determinants of influenza vaccination coverage among Greek health care workers amid COVID-19 pandemic
flag
Sigala Ι.,
Giannakas T.,
Giannakoulis V.G.,
Zervas E.,
Brinia A.,
Gianiou N.,
Asimakos A.,
Dima E.,
Kalomenidis I.,
Katsaounou P., Effect of COVID-19-related lockdown οn hospital admissions for asthma and COPD exacerbations: Associations with air pollution and patient characteristics
flag
Kyritsi M.,
Vontas A.,
Voulgaridi I.,
Matziri A.,
Komnos A.,
Babalis D.,
Papadogoulas A.,
Oikonomou A.,
Mouchtouri V.A.,
Speletas M.,
Hadjichristodoulou C.,
Rapid test ag 2019-nCoV (PROGNOSIS, BIOTECH, Larissa, Greece)
Galanis P.,
Kaitelidou D.,
Prezerakos P.,
Kotsiopoulos I.,
Siskou O.,
Konstantakopoulou O.,
Hadjichristodoulou C.,
Tsiodras S., Low seropositivity for SARS-CoV-2 antibodies among healthcare workers after the first COVID-19 pandemic wave in Greece
flag
Riza E.,
Kakalou E.,
Nitsa E.,
Hodges-Mameletzis I.,
Goggolidou P.,
Terzidis A.,
Cardoso E.,
Puchner K.P.,
Solomos Z.,
Pikouli A.,
Stoupa E.-P.,
Kakalou C.,
Karamagioli E.,
Pikoulis E., Appraisal of a contact tracing training program for COVID-19 in Greece focusing on vulnerable populations
flag
González-Touya M.,
Stoyanova A.,
Urbanos-Garrido R.M., Covid-19 and unmet healthcare needs of older people: Did inequity arise in europe?
flag
Tuta-Quintero E.,
Collazos E.,
Coronado-Sarmiento J.,
Pimentel J., Utility of anemia as a severity predictor in COVID-19: A scoping review [Anemia como predictor de severidad en la COVID-19: Una revisión exploratoria]
flag
Totlis T.,
Tishukov M.,
Piagkou M.,
Kostares M.,
Natsis K., Online educational methods vs. traditional teaching of anatomy during the COVID-19 pandemic
flag
Kondilis E.,
Tarantilis F.,
Benos A., Essential public healthcare services utilization and excess non-COVID-19 mortality in Greece
flag
Paramythiotou E.,
Dimopoulos G.,
Koliakos N.,
Siopi M.,
Vourli S.,
Pournaras S.,
Meletiadis J., Epidemiology and Incidence of COVID-19-Associated Pulmonary Aspergillosis (CAPA) in a Greek Tertiary Care Academic Reference Hospital
flag
Ioannou P.,
Karakonstantis S.,
Mathioudaki A.,
Sourris A.,
Papakosta V.,
Panagopoulos P.,
Petrakis V.,
Papazoglou D.,
Arvaniti K.,
Trakatelli C.M.,
Christodoulou E.,
Poulakou G.,
Syrigos K.N.,
Rapti V.,
Leontis K.,
Karapiperis D.,
Kofteridis D.P., Knowledge and perceptions about COVID-19 among health care workers: Evidence from COVID-19 hospitals during the second pandemic wave
flag
Bakasis A.-D.,
Mavragani C.P.,
Boki K.A.,
Tzioufas A.G.,
Vlachoyiannopoulos P.G.,
Stergiou I.E.,
Skopouli F.N.,
Moutsopoulos H.M., COVID-19 infection among autoimmune rheumatic disease patients: Data from an observational study and literature review
flag
Lallas A.,
Kyrgidis A.,
Manoli S.-M.,
